movie_name,url_page,genres,url_poster,in_sample,main_genre
The Devil and Daniel Johnston,https://www.imdb.com/title/tt0436231/,"['Documentary', 'Biography', 'Music']","https://m.media-amazon.com/images/M/MV5BMjE0NTk1NzUyN15BMl5BanBnXkFtZTcwMDUyMzIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Documentary
Woodstock,https://www.imdb.com/title/tt9185816/,"['Documentary', 'History', 'TV Movie 31 July 2019\n']","https://m.media-amazon.com/images/M/MV5BYWNlMDY1MGUtYWMyZC00YmEwLWFmMjQtZjg4MDVhYTVhZDAzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Documentary
3 from Hell,https://www.imdb.com/title/tt8134742/,"['Horror', 'September 2019 (Ireland)\n']","https://m.media-amazon.com/images/M/MV5BMWM3MzIzODYtZTNhOS00MjMyLWIyZmYtMDUzMmNhOWY3NWJjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Child's Play,https://www.imdb.com/title/tt8663516/,"['Horror', '21 June 2019 (USA)\n']","https://m.media-amazon.com/images/M/MV5BNTNlNjIxNjktOWUyMS00YWY5LWEwZGItMjZmODJlZWNiZGM2XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Doctor Sleep,https://www.imdb.com/title/tt5606664/,"['Horror', '8 November 2019 (USA)\n']","https://m.media-amazon.com/images/M/MV5BMzQ5MjA0ZTAtYzhkYy00NTlmLWE4YTgtMTA2ZTE5NjRjNDA2XkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
The Shining,https://www.imdb.com/title/tt0081505/,"['Drama', 'Horror', '13 June 1980 (USA)\n']","https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
House of 1000 Corpses,https://www.imdb.com/title/tt0251736/,"['Horror', '11 April 2003 (USA)\n']","https://m.media-amazon.com/images/M/MV5BNjUyNjU0NDE0OV5BMl5BanBnXkFtZTYwNzcwMzg3._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Room 104,https://www.imdb.com/title/tt6064882/,"['Drama', 'Horror', 'Thriller']","https://m.media-amazon.com/images/M/MV5BMWUwNDM1ZDktNjdiYi00ODA1LTkyZjUtZmI2M2E3ZmE0MzM3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
Split,https://www.imdb.com/title/tt4972582/,"['Horror', 'Thriller', '20 January 2017 (USA)\n']","https://m.media-amazon.com/images/M/MV5BZTJiNGM2NjItNDRiYy00ZjY0LTgwNTItZDBmZGRlODQ4YThkL2ltYWdlXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Jennifer's Body,https://www.imdb.com/title/tt1131734/,"['Comedy', 'Horror', '18 September 2009 (USA)\n']","https://m.media-amazon.com/images/M/MV5BMTMxNzYwMjc1Ml5BMl5BanBnXkFtZTcwNDI3MDE3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Comedy
The Devil's Rejects,https://www.imdb.com/title/tt0395584/,"['Horror', '22 July 2005 (USA)\n']","https://m.media-amazon.com/images/M/MV5BMjIwMjM1MjM4NV5BMl5BanBnXkFtZTcwNTgyMzUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
In the Tall Grass,https://www.imdb.com/title/tt4687108/,"['Drama', 'Horror', 'Thriller']","https://m.media-amazon.com/images/M/MV5BN2M0NTJmMDAtNWI0ZC00MjdlLTlmYWEtMjNiMmJmOGRiNTEwXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
Crawl,https://www.imdb.com/title/tt8364368/,"['Action', 'Drama', 'Horror']","https://m.media-amazon.com/images/M/MV5BZGE4N2YzNzEtNTdmYy00ZjhkLTgyYWQtOGM4OTQ0ZGEzZGU5XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
Halloween,https://www.imdb.com/title/tt1502407/,"['Horror', 'Thriller', '19 October 2018 (USA)\n']","https://m.media-amazon.com/images/M/MV5BMmMzNjJhYjUtNzFkZi00MWQ4LWJiMDEtYWM0NTAzNGZjMTI3XkEyXkFqcGdeQXVyOTE2OTMwNDk@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
47 Meters Down: Uncaged,https://www.imdb.com/title/tt7329656/,"['Adventure', 'Drama', 'Horror']","https://m.media-amazon.com/images/M/MV5BMDc1MmVjMDQtOGU3OS00OTJkLWJmOGQtNDMzMWRjNDAzY2Y2XkEyXkFqcGdeQXVyMTk5MzE1MTY@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Adventure
Candy Corn,https://www.imdb.com/title/tt6264182/,"['Horror', 'Thriller', '17 September 2019 (USA)\n']","https://m.media-amazon.com/images/M/MV5BZDA1YTg0Y2UtOWU0NC00MjIwLWJhNTktZWIzOTJjYzgzYzljXkEyXkFqcGdeQXVyNTgyNjIyMTU@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
The VVitch: A New-England Folktale,https://www.imdb.com/title/tt4263482/,"['Horror', 'Mystery', '19 February 2016 (USA)\n']","https://m.media-amazon.com/images/M/MV5BMTUyNzkwMzAxOF5BMl5BanBnXkFtZTgwMzc1OTk1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Into the Dark,https://www.imdb.com/title/tt8427140/,"['Horror', 'Thriller', 'TV Series (2018– )\n']","https://m.media-amazon.com/images/M/MV5BMjgyNjQ3YjUtMWVmOC00MzgwLWIyMWUtMzU2YWJkYjc3MmI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",True,Horror
The Conjuring 3,https://www.imdb.com/title/tt7069210/,"['Horror', 'Mystery', 'Thriller']","https://m.media-amazon.com/images/M/MV5BNWEyODg1NzktMGZkNS00MjZlLTlmOTAtZTIzNzdhZmIwNzE5XkEyXkFqcGdeQXVyNjIzNzM4NzA@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Alien,https://www.imdb.com/title/tt0078748/,"['Horror', 'Sci-Fi', '22 June 1979 (USA)\n']","https://m.media-amazon.com/images/M/MV5BMmQ2MmU3NzktZjAxOC00ZDZhLTk4YzEtMDMyMzcxY2IwMDAyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Zombieland,https://www.imdb.com/title/tt1156398/,"['Adventure', 'Comedy', 'Horror']","https://m.media-amazon.com/images/M/MV5BMTU5MDg0NTQ1N15BMl5BanBnXkFtZTcwMjA4Mjg3Mg@@._V1_UY268_CR5,0,182,268_AL_.jpg",True,Adventure
Black Christmas,https://www.imdb.com/title/tt10481868/,"['Horror', 'Mystery', 'Thriller']","https://m.media-amazon.com/images/M/MV5BNjg1YjI4ZjItNGU4MC00M2YyLWE4MjEtM2E4MmVmZTllOTk5XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Bates Motel,https://www.imdb.com/title/tt2188671/,"['Drama', 'Horror', 'Mystery']","https://m.media-amazon.com/images/M/MV5BMzk4OTU5NTE2M15BMl5BanBnXkFtZTcwNTIxMDIyOQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",True,Drama
Annihilation,https://www.imdb.com/title/tt2798920/,"['Adventure', 'Drama', 'Horror']","https://m.media-amazon.com/images/M/MV5BMTk2Mjc2NzYxNl5BMl5BanBnXkFtZTgwMTA2OTA1NDM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Adventure
Under the Skin,https://www.imdb.com/title/tt1441395/,"['Drama', 'Horror', 'Sci-Fi']","https://m.media-amazon.com/images/M/MV5BMTU1MDEwMDg4Nl5BMl5BanBnXkFtZTgwOTk3NTcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
Hannibal,https://www.imdb.com/title/tt2243973/,"['Crime', 'Drama', 'Horror']","https://m.media-amazon.com/images/M/MV5BMGRhMzFjYjMtYzZiZS00OTI0LWIzN2MtMDU0MGY5MTBkZjE4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY268_CR0,0,182,268_AL_.jpg",True,Crime
Pet Sematary,https://www.imdb.com/title/tt0837563/,"['Horror', 'Mystery', 'Thriller']","https://m.media-amazon.com/images/M/MV5BZTgxMGQwM2UtZTAxNi00M2JhLTk4ZTgtZmFlODI0NmI3ZDViXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Scream,https://www.imdb.com/title/tt0117571/,"['Horror', 'Mystery', '20 December 1996 (USA)\n']","https://m.media-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
World War Z,https://www.imdb.com/title/tt0816711/,"['Action', 'Adventure', 'Horror']","https://m.media-amazon.com/images/M/MV5BNDQ4YzFmNzktMmM5ZC00MDZjLTk1OTktNDE2ODE4YjM2MjJjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
Color Out of Space,https://www.imdb.com/title/tt5073642/,"['Horror', 'Sci-Fi', '20 September 2019 (USA)\n']","https://m.media-amazon.com/images/M/MV5BMzhhMDhmODYtODFhYS00MzZlLWEyOWEtODY0ZDBjYjA2OTUzXkEyXkFqcGdeQXVyMDU0NjA0Ng@@._V1_UY268_CR14,0,182,268_AL_.jpg",True,Horror
I Am Mother,https://www.imdb.com/title/tt6292852/,"['Drama', 'Horror', 'Sci-Fi']","https://m.media-amazon.com/images/M/MV5BMTkxMTczNTA4Nl5BMl5BanBnXkFtZTgwNDAyMzgwODM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
Bird Box,https://www.imdb.com/title/tt2737304/,"['Drama', 'Horror', 'Sci-Fi']","https://m.media-amazon.com/images/M/MV5BMjAzMTI1MjMyN15BMl5BanBnXkFtZTgwNzU5MTE2NjM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
The Purge,https://www.imdb.com/title/tt6110648/,"['Action', 'Drama', 'Horror']","https://m.media-amazon.com/images/M/MV5BMjk1YWE0OWYtMzYwMi00MGZhLTkyMGMtMzU1YjRlZjE1OWQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
The Curse of La Llorona,https://www.imdb.com/title/tt4913966/,"['Horror', 'Mystery', 'Thriller']","https://m.media-amazon.com/images/M/MV5BNjU4NjU4ZDktOTg2Ny00MWI2LThiMTAtMGFkZGE1MWI5MzhjXkEyXkFqcGdeQXVyODQxMTI4MjM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Penny Dreadful,https://www.imdb.com/title/tt2628232/,"['Drama', 'Fantasy', 'Horror']","https://m.media-amazon.com/images/M/MV5BNmE5MDE0ZmMtY2I5Mi00Y2RjLWJlYjMtODkxODQ5OWY1ODdkXkEyXkFqcGdeQXVyNjU2NjA5NjM@._V1_UY268_CR2,0,182,268_AL_.jpg",True,Drama
The Twilight Zone,https://www.imdb.com/title/tt0052520/,"['Drama', 'Fantasy', 'Horror']","https://m.media-amazon.com/images/M/MV5BNTAzMDI5MzgtMGNkMC00MzllLWJhNjctNjA1NmViNGUxMzYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
The Meg,https://www.imdb.com/title/tt4779682/,"['Action', 'Horror', 'Sci-Fi']","https://m.media-amazon.com/images/M/MV5BMTAxMGRmODYtM2NkYS00ZGRlLWE1MWItYjI1MzIwNjQwN2RiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
The Conjuring,https://www.imdb.com/title/tt1457767/,"['Horror', 'Mystery', 'Thriller']","https://m.media-amazon.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Climax,https://www.imdb.com/title/tt8359848/,"['Drama', 'Horror', 'Music']","https://m.media-amazon.com/images/M/MV5BMjllYmQ2OGQtN2IxZC00ODJiLWI4NjQtYmNlZjYzNzUzYjkyXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_UY268_CR7,0,182,268_AL_.jpg",True,Drama
The Stand,https://www.imdb.com/title/tt0108941/,"['Adventure', 'Drama', 'Fantasy']","https://m.media-amazon.com/images/M/MV5BMTZiNzljODEtNjA4Zi00NjAwLTk4NjMtYmNmN2U0ZTMwOTk5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Adventure
The Lodge,https://www.imdb.com/title/tt7347846/,"['Drama', 'Horror', 'Thriller']","https://m.media-amazon.com/images/M/MV5BNzM1MTA3NTAwOV5BMl5BanBnXkFtZTgwNDA1NTYwODM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
31,https://www.imdb.com/title/tt3835080/,"['Horror', 'Thriller', '16 September 2016 (USA)\n']","https://m.media-amazon.com/images/M/MV5BNTE0NTMzNjE0NV5BMl5BanBnXkFtZTgwMzM4NTM3OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
"Salò, or the 120 Days of Sodom",https://www.imdb.com/title/tt0073650/,"['Drama', 'Horror', 'War']","https://m.media-amazon.com/images/M/MV5BYTEzYTBiNWUtZDVkZS00OWYzLWEwYzAtOWJlNWM5MWU1M2Y4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_UY268_CR5,0,182,268_AL_.jpg",True,Drama
Hemlock Grove,https://www.imdb.com/title/tt2309295/,"['Horror', 'Mystery', 'Thriller']","https://m.media-amazon.com/images/M/MV5BMjA5YWNjYzctY2FlMy00NDgxLWE3NjgtYTVhMTY5M2YwNzEyXkEyXkFqcGdeQXVyOTQxNzM2MjY@._V1_UY268_CR3,0,182,268_AL_.jpg",True,Horror
Psycho,https://www.imdb.com/title/tt0054215/,"['Horror', 'Mystery', 'Thriller']","https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Horror
Escape Room,https://www.imdb.com/title/tt5886046/,"['Action', 'Adventure', 'Horror']","https://m.media-amazon.com/images/M/MV5BMjQ2NDMwMTY3MF5BMl5BanBnXkFtZTgwNDg5OTc1NjM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
The Crown,https://www.imdb.com/title/tt4786824/,"['Drama', 'History', 'TV Series (2016– )\n']","https://m.media-amazon.com/images/M/MV5BMjAxOTA2Mjc3MF5BMl5BanBnXkFtZTgwMTMxMzIxNDM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
When They See Us,https://www.imdb.com/title/tt7137906/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BZmJjM2YzOWEtOTYxYi00YjhkLTliMzgtMTA2MTc0NDQ1MDM4XkEyXkFqcGdeQXVyODY5OTk4MA@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
The Current War,https://www.imdb.com/title/tt2140507/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BYWIxOWU4OGUtMTY1Ny00YmY3LWFhOTgtNzk3NmExYjUwMTFmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Dark Waters,https://www.imdb.com/title/tt9071322/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BODQ0M2Y5M2QtZGIwMC00MzJjLThlMzYtNmE3ZTMzZTYzOGEwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
The Favourite,https://www.imdb.com/title/tt5083738/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMTg1NzQwMDQxNV5BMl5BanBnXkFtZTgwNDg2NDYyNjM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Band of Brothers,https://www.imdb.com/title/tt0185906/,"['Action', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
Hotel Mumbai,https://www.imdb.com/title/tt5461944/,"['Drama', 'History', 'Thriller']","https://m.media-amazon.com/images/M/MV5BYTJlZWY2YjYtZGIxMy00MDEwLTliNzMtZGM3MDQ1NzlmNDY1XkEyXkFqcGdeQXVyNDY2MjcyOTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
Call the Midwife,https://www.imdb.com/title/tt1983079/,"['Drama', 'History', 'TV Series (2012– )\n']","https://m.media-amazon.com/images/M/MV5BMTAzMjAwNzc1MzVeQTJeQWpwZ15BbWU4MDQzODgzMjEx._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
Operation Brothers,https://www.imdb.com/title/tt4995776/,"['Drama', 'History', 'Thriller']","https://m.media-amazon.com/images/M/MV5BMjZiYWI3MWMtM2NiZi00Y2E0LWI1ODctNmNhMDUyNGMzODkwXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
First Man,https://www.imdb.com/title/tt1213641/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMDBhOTMxN2UtYjllYS00NWNiLWE1MzAtZjg3NmExODliMDQ0XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Dunkirk,https://www.imdb.com/title/tt5013056/,"['Action', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BN2YyZjQ0NTEtNzU5MS00NGZkLTg0MTEtYzJmMWY3MWRhZjM2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
Deadwood,https://www.imdb.com/title/tt0348914/,"['Crime', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BNDJhMjUzMDYtNzc4MS00Nzk2LTkyMGQtN2M5NTczYTZmYmY5XkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_UY268_CR0,0,182,268_AL_.jpg",True,Crime
Schindler's List,https://www.imdb.com/title/tt0108052/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BNDE4OTMxMTctNmRhYy00NWE2LTg3YzItYTk3M2UwOTU5Njg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
The Lost City of Z,https://www.imdb.com/title/tt1212428/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMjQzNTk3MTkyNF5BMl5BanBnXkFtZTgwMDA2MDQzMTI@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Knightfall,https://www.imdb.com/title/tt4555364/,"['Action', 'Adventure', 'Drama']","https://m.media-amazon.com/images/M/MV5BODgyODU5MjcyNF5BMl5BanBnXkFtZTgwNTgwMjQ4NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
Troy,https://www.imdb.com/title/tt0332452/,"['Drama', 'History', '14 May 2004 (USA)\n']","https://m.media-amazon.com/images/M/MV5BMTk5MzU1MDMwMF5BMl5BanBnXkFtZTcwNjczODMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
Boardwalk Empire,https://www.imdb.com/title/tt0979432/,"['Crime', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BYTYxNzc5ZmYtODcyNi00ZWUwLWExNWUtY2Y0YTlhZDBlMGU1XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UY268_CR2,0,182,268_AL_.jpg",True,Crime
Victoria,https://www.imdb.com/title/tt5137338/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BNzE0YzhlOTEtOWRhNy00ZDA0LWIyNTQtNTBiODRhZTRjZmJmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Hacksaw Ridge,https://www.imdb.com/title/tt2119532/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Stan & Ollie,https://www.imdb.com/title/tt3385524/,"['Biography', 'Comedy', 'Drama']","https://m.media-amazon.com/images/M/MV5BNGNkYTJiNWUtMzZlNi00YmZlLTg3ZTctZTY2MWVkNTQ5MTQyXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Tombstone,https://www.imdb.com/title/tt0108358/,"['Action', 'Biography', 'Drama']","https://m.media-amazon.com/images/M/MV5BODRkYzA4MGItODE2MC00ZjkwLWI2NDEtYzU1NzFiZGU1YzA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
Les Misérables,https://www.imdb.com/title/tt1707386/,"['Drama', 'History', 'Musical']","https://m.media-amazon.com/images/M/MV5BMTQ4NDI3NDg4M15BMl5BanBnXkFtZTcwMjY5OTI1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
12 Years a Slave,https://www.imdb.com/title/tt2024544/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Braveheart,https://www.imdb.com/title/tt0112573/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Portrait de la jeune fille en feu,https://www.imdb.com/title/tt8613070/,"['Drama', 'History', 'Romance']","https://m.media-amazon.com/images/M/MV5BNjgwNjkwOWYtYmM3My00NzI1LTk5OGItYWY0OTMyZTY4OTg2XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UY268_CR0,0,182,268_AL_.jpg",True,Drama
Dirilis: Ertugrul,https://www.imdb.com/title/tt4320258/,"['Action', 'Adventure', 'Drama']","https://m.media-amazon.com/images/M/MV5BZjYyZTdlNzMtNThmMy00MGY1LWE1OTMtNjFjNjkzMjQ3ZjU0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR4,0,182,268_AL_.jpg",True,Action
Hidden Figures,https://www.imdb.com/title/tt4846340/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMzg2Mzg4YmUtNDdkNy00NWY1LWE3NmEtZWMwNGNlMzE5YzU3XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Harriet,https://www.imdb.com/title/tt4648786/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BNmE1Y2JjMDEtZDAyOC00NjFiLWJlNjAtMjA3MDMzZGUxMDViXkEyXkFqcGdeQXVyMTA2MDQ3MTQ3._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Warrior,https://www.imdb.com/title/tt5743796/,"['Action', 'Crime', 'Drama']","https://m.media-amazon.com/images/M/MV5BMjUxNzY3ODU0M15BMl5BanBnXkFtZTgwMTUyMzg1NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
Caligula,https://www.imdb.com/title/tt0080491/,"['Drama', 'History', '15 February 1980 (USA)\n']","https://m.media-amazon.com/images/M/MV5BNzk3YTgyYjQtYjI0Ny00MjFkLWJmNjYtZjM3YTVhN2FkYTI2XkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
The Front Runner,https://www.imdb.com/title/tt7074886/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMTcyNTAxOTg4NV5BMl5BanBnXkFtZTgwMTMwNjQ2NjM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Curiosa,https://www.imdb.com/title/tt7598076/,"['Drama', 'History', '3 April 2019 (France)\n']","https://m.media-amazon.com/images/M/MV5BNzM2YTJmYTYtMjJkYS00ZGQ4LWI1ODEtMjBjZGVhZTIxZThjXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_UY268_CR7,0,182,268_AL_.jpg",True,Drama
Rome,https://www.imdb.com/title/tt0384766/,"['Action', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BZTM4NjBkMWEtZDA4My00MzA0LWI0ZWMtNzUwYWVhOThiMTgwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR11,0,182,268_AL_.jpg",True,Action
Black Hawk Down,https://www.imdb.com/title/tt0265086/,"['Drama', 'History', 'War']","https://m.media-amazon.com/images/M/MV5BYWMwMzQxZjQtODM1YS00YmFiLTk1YjQtNzNiYWY1MDE4NTdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
Operation Finale,https://www.imdb.com/title/tt5208252/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BYzE1YjI2MjctZTY2Zi00NDBhLWIzYmMtNzMzMDgwZjE4MzUxXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
Darkest Hour,https://www.imdb.com/title/tt4555426/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BNTU4MjMwOTgyMV5BMl5BanBnXkFtZTgwODQzNjY2NDM@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Biography
In the Heart of the Sea,https://www.imdb.com/title/tt1390411/,"['Action', 'Adventure', 'Biography']","https://m.media-amazon.com/images/M/MV5BMjA5NzUwODExM15BMl5BanBnXkFtZTgwNjM0MzE4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
Medici,https://www.imdb.com/title/tt5057130/,"['Biography', 'Drama', 'History']","https://m.media-amazon.com/images/M/MV5BMTA4OTcxZGQtYjJlMy00ZTRjLWJlYjktNzFiYTcwZTlkODYzXkEyXkFqcGdeQXVyMTk4NDUxNzY@._V1_UY268_CR3,0,182,268_AL_.jpg",True,Biography
Kingdom of Heaven,https://www.imdb.com/title/tt0320661/,"['Action', 'Adventure', 'Drama']","https://m.media-amazon.com/images/M/MV5BMjE2MTIwNjg0MV5BMl5BanBnXkFtZTcwNjAxODIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Action
The Impossible,https://www.imdb.com/title/tt1649419/,"['Drama', 'History', 'Thriller']","https://m.media-amazon.com/images/M/MV5BMjA5NTA3NzQ5Nl5BMl5BanBnXkFtZTcwOTYxNjY0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",True,Drama
